"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Qatar,QAT,15653859171,18198823117,20918483072,136293375595,160048433726,185505224225,167755147234,188858633867,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Romania,ROU,39040200130,42369008819,48648016591,181593322197,184515990392,187651124105,271395527374,295020142601,317742978819
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Russian Federation,RUS,259632793043,305720879878,373993443473,1581315044632,1931706138725,2179425475088,1725858305661,1879408356849,2084758032220
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Rwanda,RWA,2190340382,2174953505,2143869739,6719978444,7432480285,7838256633,11249224787,12775716165,13853031885
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Samoa,WSM,258039730.3,262361100.9,290583029.8,695863219.2,705572038,743213382.4,837847102.5,813038297.4,908197656.4
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,San Marino,SMR,..,..,..,..,..,..,1590141534,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Sao Tome and Principe,STP,74562725.26,77406856.06,92007505.24,210849764.5,221717188.5,256192581.9,493718030.4,549268481.2,573880717.1
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Saudi Arabia,SAU,178339570992,181044711639,210902420863,600999822396,714959004290,777634247118,867841465432,1001225271193,1059856029665
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Senegal,SEN,6513175877,6411404592,7664907731,16952275650,17631205771,18525772234,26409178063,28090552259,29421114096
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Serbia,SRB,11546285267,11380023089,17893888479,44776695247,43782430122,46249307627,57868422874,61951646220,66392653442
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Seychelles,SYC,638343032.7,613974556.9,662420847.8,974726702.3,1107381833,1111241424,1484169603,1798036516,2028994348
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Sierra Leone,SLE,719137505.8,1020307866,1415656841,2937545462,3145926449,4532245954,4292348693,5204747022,4921755891
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Singapore,SGP,91562446398,91859462976,96456251432,250101189865,274706598269,294065818761,354303503819,377484557664,417722203450
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,982267354.3,1315635850,1511053348,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Slovak Republic,SVK,30798584252,32455284954,37500890032,94961268416,96425478157,98900792970,112472035110,119957605714,123675844138
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Slovenia,SVN,21815824967,21770302489,25205599027,50552245071,47858307549,47878546087,59813645706,62487311398,64938273751
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Solomon Islands,SLB,391654669.5,360018898.3,406213907.5,933828718.2,1044074133,1241049862,1633024775,1658831087,1680029084
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Somalia,SOM,2913937648,2592210240,2586680323,3040241394,3368865156,3991054573,9862411181,10492152810,11137382336
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,South Africa,ZAF,145474784237,137905583467,153183718570,403730300450,442087804038,433470554626,388629999192,406039435266,407575928074
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,South Sudan,SSD,..,..,..,7921679353,8584908542,12051428874,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Spain,ESP,634683079369,647442108733,762627058600,1449738989801,1381792802563,1362930785738,1426623398144,1533031168003,1556447479820
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Sri Lanka,LKA,15694757179,16102332610,18058203355,59419437952,70730671949,74652426828,88967559839,80336272905,77922851319
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,St. Kitts and Nevis,KNA,421097684.4,423101595.4,424148116.4,785950950.2,801237887.6,869974723.2,888178980.3,985197030,1020926439
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,St. Lucia,LCA,843830504,854000273.3,920494176.4,1526536808,1552676432,1566124281,1740941620,2068317591,2235571601
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,St. Vincent and the Grenadines,VCT,415185478.9,454732503.2,500931374.2,698557534.9,731107135.3,755078239.2,886253798.7,981520420.7,1043794150
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Sudan,SDN,12896469560,15126549561,18895973632,51489031701,41279323893,40029645367,29865119420,35660781579,47595143073
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Suriname,SUR,796422432.5,928634466.5,1071714238,4240253829,4626181839,4898303143,2750942802,3073123035,3342812857
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Sweden,SWE,264345841408,259642909857,293386797020,535794524390,562529914051,593346155375,633881098414,670158074473,649619558580
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Switzerland,CHE,303758931567,296071277933,342456656043,643494115481,693480870528,732809098122,790418115545,837996563137,842132107579
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Syrian Arab Republic,SYR,16731863606,18563565982,20613831181,59402432691,45079220901,27441959513,12023721191,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Tajikistan,TJK,1030939876,1096900766,1368393116,7848556215,9089183120,10691489456,11281996404,13840795740,14584547609
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Tanzania,TZA,13555766897,14354106028,15360110237,34058805660,37178889012,41840805388,69029492270,75955418119,79293047095
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Thailand,THA,124785757540,127269579186,140770428984,334256114225,374726454583,389996622510,508382120283,518836896065,515549311310
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Timor-Leste,TLS,577892115.5,696340307.9,633475248.8,4154279316,4045957191,3699767395,3156498229,2652658209,2904901770
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Togo,TGO,2107326959,2211824024,2627390844,5537015717,5577563124,6033400766,8168909590,8840874853,9323210954
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Tonga,TON,199582495.4,198518849.7,198775545.3,394229456.1,444187715.1,462434410.3,526529181.9,533922602.1,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Trinidad and Tobago,TTO,7724961290,8637593081,10361260386,20001165159,24158091956,27165850355,22659904897,24788547092,27538750900
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Tunisia,TUN,21947361290,21477756957,24398808053,44199173490,46834592909,47866652277,43801584957,47039301519,46907404866
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Turkiye,TUR,229516958847,233695570438,260872357139,830740026806,892784629520,956939025489,841958999218,903983375156,994012297976
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Turkmenistan,TKM,2945070768,3447929306,4591781872,24454791710,29302609104,34929613726,51032785616,55433681421,59682101570
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,970968580.3,1110787233,1223972717
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Tuvalu,TUV,26689802.35,32966562.76,25358454.42,50905545.84,48573602.94,61688413.13,76523799.56,80937989.36,86040855.41
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Uganda,UGA,6050661894,6302717143,6628439144,28599612727,28539804189,28694330599,39349317972,43852479002,47398951045
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Ukraine,UKR,34886909976,38151722552,46922780541,143754542802,166415700343,179848215763,169966929106,151667901108,174919025720
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,United Arab Emirates,ARE,105599045564,107622937092,121688462672,318235429319,362265237162,401300072138,408245446642,464105390049,507149027213
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,United Kingdom,GBR,1720754747067,1733281210005,1923872911280,2599969148499,2662484967930,2744028487259,3052770470036,3297427187560,3266989605294
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,United States,USA,10462311294254,10734743024338,11537542505578,15786542027249,16537791097889,17023065746104,23684735858653,25526912246420,26894542698104
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Uruguay,URY,21630712261,17093994523,14114181012,42355224187,47470995376,55134832172,55081354250,60921938377,66854046462
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Uzbekistan,UZB,13866839912,11486479566,10835637041,50865321865,64405541478,73527060702,69143394404,78379661061,86005388849
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Vanuatu,VUT,259539524.2,237963450.8,271293466.5,680349012,706678447,771147241.2,1069259238,1166592325,1224681374
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Venezuela, RB",VEN,113334192442,100163244040,89286149386,346032458371,373060695993,356606570437,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Viet Nam,VNM,32186355251,34037168532,38120159468,144217148114,176784608297,198882934014,350317100944,394874978958,412944119224
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,West Bank and Gaza,PSE,4093011326,3665299323,4328972370,11175431625,12759178235,14150619728,21000435320,23810735952,21800691654
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Yemen, Rep.",YEM,8683416697,9543316523,10362910323,25694362119,30836220079,36138877868,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Zambia,ZMB,3691193326,3945626807,4596361146,19888819424,24445149303,26269107775,20349541095,23489215310,27196324765
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Zimbabwe,ZWE,4624842970,4471990569,4110330393,12391182088,14854556176,16249407148,24553581682,28003360601,29075307303
